component,mean_abs_delta_change,max_abs_delta_change,mean_effect_size,max_effect_size,flips,experiment,rank_in_experiment
L5H7,0.1640627195309528,0.2968754154134547,0.020651899532151075,0.0406852748297173,0,PT3_COREUt_to_PT3_COREDe,155
L22H6,0.15833315509157703,0.3984376278791046,0.018142385520516446,0.0414634256320859,0,PT3_COREUt_to_PT3_COREDe,156
L22H5,0.15833315509157703,0.3984376278791046,0.018142385520516446,0.0414634256320859,0,PT3_COREUt_to_PT3_COREDe,157
L22H2,0.15833315509157703,0.3984376278791046,0.018142385520516446,0.0414634256320859,0,PT3_COREUt_to_PT3_COREDe,158
L22H1,0.15833315509157703,0.3984376278791046,0.018142385520516446,0.0414634256320859,0,PT3_COREUt_to_PT3_COREDe,159
L22H3,0.15833315509157703,0.3984376278791046,0.018142385520516446,0.0414634256320859,0,PT3_COREUt_to_PT3_COREDe,160
L22H0,0.15833315509157703,0.3984376278791046,0.018142385520516446,0.0414634256320859,0,PT3_COREUt_to_PT3_COREDe,161
L22H7,0.15833315509157703,0.3984376278791046,0.018142385520516446,0.0414634256320859,0,PT3_COREUt_to_PT3_COREDe,162
L22H4,0.15833315509157703,0.3984376278791046,0.018142385520516446,0.0414634256320859,0,PT3_COREUt_to_PT3_COREDe,163
L9H7,0.14531247900526584,0.2421876197938832,0.017252037404376367,0.0252032630948765,0,PT3_COREUt_to_PT3_COREDe,164
L9H0,0.14531247900526584,0.2421876197938832,0.017252037404376367,0.0252032630948765,0,PT3_COREUt_to_PT3_COREDe,165
L9H2,0.14531247900526584,0.2421876197938832,0.017252037404376367,0.0252032630948765,0,PT3_COREUt_to_PT3_COREDe,166
L9H3,0.14531247900526584,0.2421876197938832,0.017252037404376367,0.0252032630948765,0,PT3_COREUt_to_PT3_COREDe,167
L9H6,0.14531247900526584,0.2421876197938832,0.017252037404376367,0.0252032630948765,0,PT3_COREUt_to_PT3_COREDe,168
L9H4,0.14531247900526584,0.2421876197938832,0.017252037404376367,0.0252032630948765,0,PT3_COREUt_to_PT3_COREDe,169
L9H5,0.14531247900526584,0.2421876197938832,0.017252037404376367,0.0252032630948765,0,PT3_COREUt_to_PT3_COREDe,170
L9H1,0.14531247900526584,0.2421876197938832,0.017252037404376367,0.0252032630948765,0,PT3_COREUt_to_PT3_COREDe,171
L7_MLP,0.1307290709198509,0.2343748958933309,0.01608193491313002,0.0321198946006574,0,PT3_COREUt_to_PT3_COREDe,172
L4H4,0.11666667548033098,0.2109376453116374,0.014480174067747533,0.028154342393556,0,PT3_COREUt_to_PT3_COREDe,173
L4H3,0.11666667548033098,0.2109376453116374,0.014480174067747533,0.028154342393556,0,PT3_COREUt_to_PT3_COREDe,174
L4H2,0.11666667548033098,0.2109376453116374,0.014480174067747533,0.028154342393556,0,PT3_COREUt_to_PT3_COREDe,175
L4H5,0.11666667548033098,0.2109376453116374,0.014480174067747533,0.028154342393556,0,PT3_COREUt_to_PT3_COREDe,176
L4H7,0.11666667548033098,0.2109376453116374,0.014480174067747533,0.028154342393556,0,PT3_COREUt_to_PT3_COREDe,177
L4H0,0.11666667548033098,0.2109376453116374,0.014480174067747533,0.028154342393556,0,PT3_COREUt_to_PT3_COREDe,178
L4H6,0.11666667548033098,0.2109376453116374,0.014480174067747533,0.028154342393556,0,PT3_COREUt_to_PT3_COREDe,179
L4H1,0.11666667548033098,0.2109376453116374,0.014480174067747533,0.028154342393556,0,PT3_COREUt_to_PT3_COREDe,180
L13H3,0.11197919303085617,0.2421873655307092,0.01307221373528666,0.0288909403061195,0,PT3_COREUt_to_PT3_COREDe,181
L13H7,0.11197919303085617,0.2421873655307092,0.01307221373528666,0.0288909403061195,0,PT3_COREUt_to_PT3_COREDe,182
L13H6,0.11197919303085617,0.2421873655307092,0.01307221373528666,0.0288909403061195,0,PT3_COREUt_to_PT3_COREDe,183
L13H2,0.11197919303085617,0.2421873655307092,0.01307221373528666,0.0288909403061195,0,PT3_COREUt_to_PT3_COREDe,184
L13H1,0.11197919303085617,0.2421873655307092,0.01307221373528666,0.0288909403061195,0,PT3_COREUt_to_PT3_COREDe,185
L13H0,0.11197919303085617,0.2421873655307092,0.01307221373528666,0.0288909403061195,0,PT3_COREUt_to_PT3_COREDe,186
L13H5,0.11197919303085617,0.2421873655307092,0.01307221373528666,0.0288909403061195,0,PT3_COREUt_to_PT3_COREDe,187
L13H4,0.11197919303085617,0.2421873655307092,0.01307221373528666,0.0288909403061195,0,PT3_COREUt_to_PT3_COREDe,188
L24H0,0.10052085533430812,0.148437354447279,0.012620079204329048,0.0198122819420311,0,PT3_COREUt_to_PT3_COREDe,189
L24H2,0.10052085533430812,0.148437354447279,0.012620079204329048,0.0198122819420311,0,PT3_COREUt_to_PT3_COREDe,190
L24H3,0.10052085533430812,0.148437354447279,0.012620079204329048,0.0198122819420311,0,PT3_COREUt_to_PT3_COREDe,191
L24H4,0.10052085533430812,0.148437354447279,0.012620079204329048,0.0198122819420311,0,PT3_COREUt_to_PT3_COREDe,192
L24H5,0.10052085533430812,0.148437354447279,0.012620079204329048,0.0198122819420311,0,PT3_COREUt_to_PT3_COREDe,193
L24H6,0.10052085533430812,0.148437354447279,0.012620079204329048,0.0198122819420311,0,PT3_COREUt_to_PT3_COREDe,194
L24H7,0.10052085533430812,0.148437354447279,0.012620079204329048,0.0198122819420311,0,PT3_COREUt_to_PT3_COREDe,195
L24H1,0.10052085533430812,0.148437354447279,0.012620079204329048,0.0198122819420311,0,PT3_COREUt_to_PT3_COREDe,196
L12_MLP,0.09635412700674094,0.2265627420777054,0.011387058349493181,0.0244725976298576,0,PT3_COREUt_to_PT3_COREDe,197
L3_MLP,0.09270844045392197,0.1874995274335145,0.010778082724488833,0.0195121448573368,0,PT3_COREUt_to_PT3_COREDe,198
L10H7,0.09270824539836484,0.1718747626397156,0.010861382410325759,0.0185653734159274,0,PT3_COREUt_to_PT3_COREDe,199
L10H6,0.09270824539836484,0.1718747626397156,0.010861382410325759,0.0185653734159274,0,PT3_COREUt_to_PT3_COREDe,200
L10H5,0.09270824539836484,0.1718747626397156,0.010861382410325759,0.0185653734159274,0,PT3_COREUt_to_PT3_COREDe,201
L10H4,0.09270824539836484,0.1718747626397156,0.010861382410325759,0.0185653734159274,0,PT3_COREUt_to_PT3_COREDe,202
L10H2,0.09270824539836484,0.1718747626397156,0.010861382410325759,0.0185653734159274,0,PT3_COREUt_to_PT3_COREDe,203
L10H1,0.09270824539836484,0.1718747626397156,0.010861382410325759,0.0185653734159274,0,PT3_COREUt_to_PT3_COREDe,204
L10H0,0.09270824539836484,0.1718747626397156,0.010861382410325759,0.0185653734159274,0,PT3_COREUt_to_PT3_COREDe,205
L10H3,0.09270824539836484,0.1718747626397156,0.010861382410325759,0.0185653734159274,0,PT3_COREUt_to_PT3_COREDe,206
L9_MLP,0.09166659186766668,0.2578117897193515,0.010274613060525946,0.0268728862894835,0,PT3_COREUt_to_PT3_COREDe,207
L1_MLP,0.07395847806392679,0.1875003645943254,0.009331796394295107,0.0256959770601691,0,PT3_COREUt_to_PT3_COREDe,208
L7H0,0.06718760908336807,0.0937498872669451,0.008087399227338353,0.0109890389820091,0,PT3_COREUt_to_PT3_COREDe,209
L7H2,0.06718760908336807,0.0937498872669451,0.008087399227338353,0.0109890389820091,0,PT3_COREUt_to_PT3_COREDe,210
L7H3,0.06718760908336807,0.0937498872669451,0.008087399227338353,0.0109890389820091,0,PT3_COREUt_to_PT3_COREDe,211
L7H4,0.06718760908336807,0.0937498872669451,0.008087399227338353,0.0109890389820091,0,PT3_COREUt_to_PT3_COREDe,212
L7H5,0.06718760908336807,0.0937498872669451,0.008087399227338353,0.0109890389820091,0,PT3_COREUt_to_PT3_COREDe,213
L7H6,0.06718760908336807,0.0937498872669451,0.008087399227338353,0.0109890389820091,0,PT3_COREUt_to_PT3_COREDe,214
L7H7,0.06718760908336807,0.0937498872669451,0.008087399227338353,0.0109890389820091,0,PT3_COREUt_to_PT3_COREDe,215
L7H1,0.06718760908336807,0.0937498872669451,0.008087399227338353,0.0109890389820091,0,PT3_COREUt_to_PT3_COREDe,216
L0H1,0.0656249288526918,0.1171882186497281,0.007714827627716099,0.0121951960581744,0,PT3_COREUt_to_PT3_COREDe,217
L0H2,0.0656249288526918,0.1171882186497281,0.007714827627716099,0.0121951960581744,0,PT3_COREUt_to_PT3_COREDe,218
L0H3,0.0656249288526918,0.1171882186497281,0.007714827627716099,0.0121951960581744,0,PT3_COREUt_to_PT3_COREDe,219
L0H4,0.0656249288526918,0.1171882186497281,0.007714827627716099,0.0121951960581744,0,PT3_COREUt_to_PT3_COREDe,220
L0H5,0.0656249288526918,0.1171882186497281,0.007714827627716099,0.0121951960581744,0,PT3_COREUt_to_PT3_COREDe,221
L0H6,0.0656249288526918,0.1171882186497281,0.007714827627716099,0.0121951960581744,0,PT3_COREUt_to_PT3_COREDe,222
L0H7,0.0656249288526918,0.1171882186497281,0.007714827627716099,0.0121951960581744,0,PT3_COREUt_to_PT3_COREDe,223
L0H0,0.0656249288526918,0.1171882186497281,0.007714827627716099,0.0121951960581744,0,PT3_COREUt_to_PT3_COREDe,224
L21_MLP,0.05781243691952826,0.1640622408283487,0.007103335590035598,0.0194084694323964,0,PT3_COREUt_to_PT3_COREDe,225
L4_MLP,0.04635422497262425,0.2031249932559529,0.005490034637608747,0.0242311238737784,0,PT3_COREUt_to_PT3_COREDe,226
L3H0,0.026562525909698296,0.0625002332620461,0.0031505035718588092,0.0074946086813261,0,PT3_COREUt_to_PT3_COREDe,227
L3H1,0.026562525909698296,0.0625002332620461,0.0031505035718588092,0.0074946086813261,0,PT3_COREUt_to_PT3_COREDe,228
L3H2,0.026562525909698296,0.0625002332620461,0.0031505035718588092,0.0074946086813261,0,PT3_COREUt_to_PT3_COREDe,229
L3H4,0.026562525909698296,0.0625002332620461,0.0031505035718588092,0.0074946086813261,0,PT3_COREUt_to_PT3_COREDe,230
L3H5,0.026562525909698296,0.0625002332620461,0.0031505035718588092,0.0074946086813261,0,PT3_COREUt_to_PT3_COREDe,231
L3H6,0.026562525909698296,0.0625002332620461,0.0031505035718588092,0.0074946086813261,0,PT3_COREUt_to_PT3_COREDe,232
L3H7,0.026562525909698296,0.0625002332620461,0.0031505035718588092,0.0074946086813261,0,PT3_COREUt_to_PT3_COREDe,233
L3H3,0.026562525909698296,0.0625002332620461,0.0031505035718588092,0.0074946086813261,0,PT3_COREUt_to_PT3_COREDe,234
