source_model,target_model,component,scenario,baseline_delta,baseline_action,baseline_p_action2,baseline_delta_legacy,patched_delta,patched_action,patched_p_action2,patched_delta_legacy,delta_change,delta_change_legacy,action_flipped,effect_size,effect_size_legacy
PT3_COREUt,PT3_COREDe,L18H6,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.679687283673763,Cooperate,2.300704025158147e-05,-2.619140625,-1.0859369113009407,0.908203125,False,0.11319210485567921,0.2574750100624556
PT3_COREUt,PT3_COREDe,L18H7,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.679687283673763,Cooperate,2.300704025158147e-05,-2.619140625,-1.0859369113009407,0.908203125,False,0.11319210485567921,0.2574750100624556
PT3_COREUt,PT3_COREDe,L19H0,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.781250383362655,Cooperate,5.6497911625793054e-05,-3.294921875,-0.18750001098983304,0.232421875,False,0.019543972291149618,0.06589145418802628
PT3_COREUt,PT3_COREDe,L19H1,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.781250383362655,Cooperate,5.6497911625793054e-05,-3.294921875,-0.18750001098983304,0.232421875,False,0.019543972291149618,0.06589145418802628
PT3_COREUt,PT3_COREDe,L19H2,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.781250383362655,Cooperate,5.6497911625793054e-05,-3.294921875,-0.18750001098983304,0.232421875,False,0.019543972291149618,0.06589145418802628
PT3_COREUt,PT3_COREDe,L19H3,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.781250383362655,Cooperate,5.6497911625793054e-05,-3.294921875,-0.18750001098983304,0.232421875,False,0.019543972291149618,0.06589145418802628
PT3_COREUt,PT3_COREDe,L19H4,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.781250383362655,Cooperate,5.6497911625793054e-05,-3.294921875,-0.18750001098983304,0.232421875,False,0.019543972291149618,0.06589145418802628
PT3_COREUt,PT3_COREDe,L19H5,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.781250383362655,Cooperate,5.6497911625793054e-05,-3.294921875,-0.18750001098983304,0.232421875,False,0.019543972291149618,0.06589145418802628
PT3_COREUt,PT3_COREDe,L19H6,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.781250383362655,Cooperate,5.6497911625793054e-05,-3.294921875,-0.18750001098983304,0.232421875,False,0.019543972291149618,0.06589145418802628
PT3_COREUt,PT3_COREDe,L19H7,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.781250383362655,Cooperate,5.6497911625793054e-05,-3.294921875,-0.18750001098983304,0.232421875,False,0.019543972291149618,0.06589145418802628
PT3_COREUt,PT3_COREDe,L20H0,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.062500120730268,Cooperate,4.2647463036958744e-05,-3.470703125,-0.4687497483574461,0.056640625,False,0.048859901634235314,0.016057581272712285
PT3_COREUt,PT3_COREDe,L20H1,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.062500120730268,Cooperate,4.2647463036958744e-05,-3.470703125,-0.4687497483574461,0.056640625,False,0.048859901634235314,0.016057581272712285
PT3_COREUt,PT3_COREDe,L20H2,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.062500120730268,Cooperate,4.2647463036958744e-05,-3.470703125,-0.4687497483574461,0.056640625,False,0.048859901634235314,0.016057581272712285
PT3_COREUt,PT3_COREDe,L20H3,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.062500120730268,Cooperate,4.2647463036958744e-05,-3.470703125,-0.4687497483574461,0.056640625,False,0.048859901634235314,0.016057581272712285
PT3_COREUt,PT3_COREDe,L20H4,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.062500120730268,Cooperate,4.2647463036958744e-05,-3.470703125,-0.4687497483574461,0.056640625,False,0.048859901634235314,0.016057581272712285
PT3_COREUt,PT3_COREDe,L20H5,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.062500120730268,Cooperate,4.2647463036958744e-05,-3.470703125,-0.4687497483574461,0.056640625,False,0.048859901634235314,0.016057581272712285
PT3_COREUt,PT3_COREDe,L20H6,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.062500120730268,Cooperate,4.2647463036958744e-05,-3.470703125,-0.4687497483574461,0.056640625,False,0.048859901634235314,0.016057581272712285
PT3_COREUt,PT3_COREDe,L20H7,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-10.062500120730268,Cooperate,4.2647463036958744e-05,-3.470703125,-0.4687497483574461,0.056640625,False,0.048859901634235314,0.016057581272712285
PT3_COREUt,PT3_COREDe,L21H0,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.921875240815671,Cooperate,4.9086607078644595e-05,-3.19140625,-0.32812486844284905,0.3359375,False,0.034201935792056486,0.09523806823815563
PT3_COREUt,PT3_COREDe,L21H1,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.921875240815671,Cooperate,4.9086607078644595e-05,-3.19140625,-0.32812486844284905,0.3359375,False,0.034201935792056486,0.09523806823815563
PT3_COREUt,PT3_COREDe,L21H2,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.921875240815671,Cooperate,4.9086607078644595e-05,-3.19140625,-0.32812486844284905,0.3359375,False,0.034201935792056486,0.09523806823815563
PT3_COREUt,PT3_COREDe,L21H3,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.921875240815671,Cooperate,4.9086607078644595e-05,-3.19140625,-0.32812486844284905,0.3359375,False,0.034201935792056486,0.09523806823815563
PT3_COREUt,PT3_COREDe,L21H4,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.921875240815671,Cooperate,4.9086607078644595e-05,-3.19140625,-0.32812486844284905,0.3359375,False,0.034201935792056486,0.09523806823815563
PT3_COREUt,PT3_COREDe,L21H5,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.921875240815671,Cooperate,4.9086607078644595e-05,-3.19140625,-0.32812486844284905,0.3359375,False,0.034201935792056486,0.09523806823815563
