source_model,target_model,component,scenario,baseline_delta,baseline_action,baseline_p_action2,baseline_delta_legacy,patched_delta,patched_action,patched_p_action2,patched_delta_legacy,delta_change,delta_change_legacy,action_flipped,effect_size,effect_size_legacy
PT2_COREDe,PT3_COREUt,L21H5,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.484376151787595,Cooperate,0.07696075387553379,-1.16796875,0.046874820898408665,0.33203125,False,0.018518433330312858,0.2213540190973206
PT2_COREDe,PT3_COREUt,L21H6,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.484376151787595,Cooperate,0.07696075387553379,-1.16796875,0.046874820898408665,0.33203125,False,0.018518433330312858,0.2213540190973206
PT2_COREDe,PT3_COREUt,L21H7,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.484376151787595,Cooperate,0.07696075387553379,-1.16796875,0.046874820898408665,0.33203125,False,0.018518433330312858,0.2213540190973206
PT2_COREDe,PT3_COREUt,L22H0,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.8281259956841183,Cooperate,0.05582308865519642,-1.81640625,-0.2968750229981145,-0.31640625,False,0.11728386829980011,0.21093735937509375
PT2_COREDe,PT3_COREUt,L22H1,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.8281259956841183,Cooperate,0.05582308865519642,-1.81640625,-0.2968750229981145,-0.31640625,False,0.11728386829980011,0.21093735937509375
PT2_COREDe,PT3_COREUt,L22H2,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.8281259956841183,Cooperate,0.05582308865519642,-1.81640625,-0.2968750229981145,-0.31640625,False,0.11728386829980011,0.21093735937509375
PT2_COREDe,PT3_COREUt,L22H3,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.8281259956841183,Cooperate,0.05582308865519642,-1.81640625,-0.2968750229981145,-0.31640625,False,0.11728386829980011,0.21093735937509375
PT2_COREDe,PT3_COREUt,L22H4,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.8281259956841183,Cooperate,0.05582308865519642,-1.81640625,-0.2968750229981145,-0.31640625,False,0.11728386829980011,0.21093735937509375
PT2_COREDe,PT3_COREUt,L22H5,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.8281259956841183,Cooperate,0.05582308865519642,-1.81640625,-0.2968750229981145,-0.31640625,False,0.11728386829980011,0.21093735937509375
PT2_COREDe,PT3_COREUt,L22H6,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.8281259956841183,Cooperate,0.05582308865519642,-1.81640625,-0.2968750229981145,-0.31640625,False,0.11728386829980011,0.21093735937509375
PT2_COREDe,PT3_COREUt,L22H7,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.8281259956841183,Cooperate,0.05582308865519642,-1.81640625,-0.2968750229981145,-0.31640625,False,0.11728386829980011,0.21093735937509375
PT2_COREDe,PT3_COREUt,L23H0,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.703125424559092,Cooperate,0.06278918361314434,-1.34375,-0.17187445187308814,0.15625,False,0.06790096510649071,0.10416659722226852
PT2_COREDe,PT3_COREUt,L23H1,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.703125424559092,Cooperate,0.06278918361314434,-1.34375,-0.17187445187308814,0.15625,False,0.06790096510649071,0.10416659722226852
PT2_COREDe,PT3_COREUt,L23H2,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.703125424559092,Cooperate,0.06278918361314434,-1.34375,-0.17187445187308814,0.15625,False,0.06790096510649071,0.10416659722226852
